sortType,cost,file,sorted,preProcessTime,sortTime
m,c,B/4096,True,0,0.017876905000000054
m,c,B/4096,True,0,0.01872973500000008
m,c,B/8192,True,0.49243594599999996,0.03711769599999992
m,c,B/8192,True,0,0.03666543600000005
m,c,B/8192,True,0,0.037978761999999944
m,c,B/8192,True,0,0.03843477900000003
m,c,B/8192,True,0,0.03777625200000001
m,c,B/8192,True,0,0.03881529599999989
m,c,B/8192,True,0,0.037480978000000054
m,c,B/8192,True,0,0.037947728000000014
m,c,B/8192,True,0,0.038852665000000064
m,c,B/8192,True,0,0.038626438000000096
m,c,B/8192,True,0,0.03953467299999991
m,c,B/8192,True,0,0.03916366300000007
m,c,B/8192,True,0,0.03935727600000005
m,c,B/16384,True,1.01066037,0.07933248599999998
m,c,B/16384,True,0,0.08126295900000002
m,c,B/16384,True,0,0.08164465599999993
m,c,B/16384,True,0,0.07883979199999991
m,c,B/16384,True,0,0.08261823700000015
m,c,B/16384,True,0,0.08033176900000027
m,c,B/16384,True,0,0.08132074600000028
m,c,B/16384,True,0,0.07525155200000011
m,c,B/16384,True,0,0.08034535999999992
m,c,B/16384,True,0,0.07796014299999987
m,c,B/16384,True,0,0.07759563000000025
m,c,B/16384,True,0,0.07920383499999994
m,c,B/16384,True,0,0.07752867800000018
m,c,B/32768,True,2.021546605,0.1822947560000001
m,c,B/32768,True,0,0.17768743100000028
m,c,B/32768,True,0,0.17014923199999998
m,c,B/32768,True,0,0.17206862899999997
m,c,B/32768,True,0,0.171406846
m,c,B/32768,True,0,0.17401286199999966
m,c,B/32768,True,0,0.17414919500000003
m,c,B/32768,True,0,0.17200115899999968
m,c,B/32768,True,0,0.1725699900000004
m,c,B/32768,True,0,0.17658272799999963
m,c,B/32768,True,0,0.17276897400000024
m,c,B/32768,True,0,0.17116501300000042
m,c,B/32768,True,0,0.17027490200000006
m,c,B/65536,True,4.059561508000001,0.3569683580000005
m,c,B/65536,True,0,0.3569249120000002
m,c,B/65536,True,0,0.37752977600000026
m,c,B/65536,True,0,0.36597067900000013
m,c,B/65536,True,0,0.36817822899999975
m,c,B/65536,True,0,0.37500058500000044
m,c,B/65536,True,0,0.3728423860000003
m,c,B/65536,True,0,0.3700028539999991
m,c,B/65536,True,0,0.37128710300000023
m,c,B/65536,True,0,0.3717824699999994
m,c,B/65536,True,0,0.3813738020000006
m,c,B/65536,True,0,0.3754002199999995
m,c,B/65536,True,0,0.3676690090000001
m,c,B/131072,True,8.09283894,0.7638834800000005
m,c,B/131072,True,0,0.7675241359999987
m,c,B/131072,True,0,0.7577433500000001
m,c,B/131072,True,0,0.7896477810000011
m,c,B/131072,True,0,0.8098129969999981
m,c,B/131072,True,0,0.7802251430000027
m,c,B/131072,True,0,0.7799988660000032
m,c,B/131072,True,0,0.7831166500000002
m,c,B/131072,True,0,0.7847364179999978
m,c,B/131072,True,0,0.7733297209999996
m,c,B/131072,True,0,0.7860980909999995
m,c,B/131072,True,0,0.7803892789999978
m,c,B/131072,True,0,0.7842210840000021
m,c,B/262144,True,16.619223037,1.5768245360000002
m,c,B/262144,True,0,1.5928440869999996
m,c,B/262144,True,0,1.592015344
m,c,B/262144,True,0,1.6348687769999977
m,c,B/262144,True,0,1.6354664569999997
m,c,B/524288,True,33.004936004,3.3741667379999996
m,c,B/524288,True,0,3.3585927339999984
m,c,B/524288,True,0,3.4194483989999966
m,c,B/524288,True,0,3.5205821699999973
m,c,B/524288,True,0,3.4858849370000087
m,c,B/1048576,True,66.628810934,7.205286385999997
m,c,B/1048576,True,0,7.279118437999998
m,c,B/1048576,True,0,7.3071441900000025
m,c,B/1048576,True,0,7.264473795999976
m,c,B/1048576,True,0,7.491778664999998
m,c,B/2097152,True,131.773032743,14.934534061999983
m,c,B/2097152,True,0,15.022981109
m,c,B/2097152,True,0,15.169414224999997
m,c,B/2097152,True,0,15.157110934000002
m,c,B/2097152,True,0,15.388478059000022
m,c,A/1,True,0.00022955599999999882,2.8110000000018676e-06
m,c,A/1,True,0,3.767000000001741e-06
m,c,A/1,True,0,4.095999999998573e-06
m,c,A/1,True,0,2.608000000001165e-06
m,c,A/1,True,0,2.8870000000000284e-06
m,c,A/1,True,0,2.4200000000029753e-06
m,c,A/1,True,0,2.4529999999994834e-06
m,c,A/1,True,0,2.4420000000052733e-06
m,c,A/1,True,0,2.432000000003598e-06
m,c,A/1,True,0,2.4199999999960364e-06
m,c,A/1,True,0,2.531000000000061e-06
m,c,A/1,True,0,2.4169999999976155e-06
m,c,A/1,True,0,2.8100000000058634e-06
m,c,A/2,True,0.0003260420000000021,7.081999999998534e-06
m,c,A/2,True,0,5.813999999999819e-06
m,c,A/2,True,0,2.1208000000001725e-05
m,c,A/2,True,0,6.756000000000123e-06
m,c,A/2,True,0,6.11200000000256e-06
m,c,A/2,True,0,5.738999999997663e-06
m,c,A/2,True,0,5.760000000000487e-06
m,c,A/2,True,0,5.620000000001318e-06
m,c,A/2,True,0,5.369000000001595e-06
m,c,A/2,True,0,5.642000000000147e-06
m,c,A/2,True,0,5.782000000002785e-06
m,c,A/2,True,0,5.569999999999881e-06
m,c,A/2,True,0,5.530999999999592e-06
m,c,A/4,True,0.00044922400000000154,1.2110999999998678e-05
m,c,A/4,True,0,9.91499999999923e-06
m,c,A/4,True,0,1.0099999999998999e-05
m,c,A/4,True,0,2.0519999999999566e-05
m,c,A/4,True,0,9.813000000000877e-06
m,c,A/4,True,0,9.678000000002546e-06
m,c,A/4,True,0,1.9158000000001757e-05
m,c,A/4,True,0,1.0460999999999804e-05
m,c,A/4,True,0,2.0492000000000427e-05
m,c,A/4,True,0,1.951499999999773e-05
m,c,A/4,True,0,1.9389999999997604e-05
m,c,A/4,True,0,1.9537000000000027e-05
m,c,A/4,True,0,9.234000000000325e-06
m,c,A/8,True,0.0006070399999999997,1.8643000000002213e-05
m,c,A/8,True,0,3.304900000000027e-05
m,c,A/8,True,0,2.0311000000002022e-05
m,c,A/8,True,0,3.4957000000002125e-05
m,c,A/8,True,0,1.7254999999997273e-05
m,c,A/8,True,0,1.7874000000001056e-05
m,c,A/8,True,0,1.6168000000000432e-05
m,c,A/8,True,0,1.6250000000002374e-05
m,c,A/8,True,0,1.5839999999999604e-05
m,c,A/8,True,0,1.632500000000106e-05
m,c,A/8,True,0,3.3842000000002675e-05
m,c,A/8,True,0,3.2234999999998515e-05
m,c,A/8,True,0,3.212599999999691e-05
m,c,A/16,True,0.001466578999999999,5.4637999999999215e-05
m,c,A/16,True,0,4.879699999999973e-05
m,c,A/16,True,0,7.332399999999961e-05
m,c,A/16,True,0,3.518900000000144e-05
m,c,A/16,True,0,3.6092000000001456e-05
m,c,A/16,True,0,4.927700000000035e-05
m,c,A/16,True,0,3.79629999999985e-05
m,c,A/16,True,0,3.738399999999795e-05
m,c,A/16,True,0,3.763500000000114e-05
m,c,A/16,True,0,3.740799999999919e-05
m,c,A/16,True,0,3.941600000000045e-05
m,c,A/16,True,0,3.7798999999998084e-05
m,c,A/16,True,0,5.2717000000000735e-05
m,c,A/32,True,0.002378016,0.00014333999999999875
m,c,A/32,True,0,8.429399999999865e-05
m,c,A/32,True,0,7.213400000000147e-05
m,c,A/32,True,0,0.00012143099999999823
m,c,A/32,True,0,7.167500000000021e-05
m,c,A/32,True,0,8.560900000000038e-05
m,c,A/32,True,0,7.261699999999705e-05
m,c,A/32,True,0,0.00010510999999999854
m,c,A/32,True,0,8.77289999999982e-05
m,c,A/32,True,0,7.045599999999999e-05
m,c,A/32,True,0,0.00012279899999999982
m,c,A/32,True,0,8.800000000000127e-05
m,c,A/32,True,0,8.753600000000264e-05
m,c,A/64,True,0.004686835,0.00018815800000000077
m,c,A/64,True,0,0.00016676100000000138
m,c,A/64,True,0,0.0001807100000000006
m,c,A/64,True,0,0.0001610049999999988
m,c,A/64,True,0,0.00021359299999999803
m,c,A/64,True,0,0.00017513699999999882
m,c,A/64,True,0,0.0001626760000000005
m,c,A/64,True,0,0.00016352399999999823
m,c,A/64,True,0,0.00015857999999999844
m,c,A/64,True,0,0.00013644699999999788
m,c,A/64,True,0,0.0001597620000000008
m,c,A/64,True,0,0.00017724200000000107
m,c,A/64,True,0,0.000188070999999998
m,c,A/128,True,0.008435613000000002,0.0003654070000000016
m,c,A/128,True,0,0.00039966899999999833
m,c,A/128,True,0,0.000370315000000003
m,c,A/128,True,0,0.0003541050000000004
m,c,A/128,True,0,0.0003996210000000028
