sortType,cost,file,sorted,preProcessTime,sortTime
m,e,A/1024,True,0,0.5216661029999998
m,e,A/1024,True,0,0.5203066250000008
m,e,A/1024,True,0,0.5255942180000002
m,e,A/1024,True,0,0.5306401169999999
m,e,A/1024,True,0,0.5412261530000002
m,e,A/1024,True,0,0.5257574679999992
m,e,A/2048,True,0.133487767,1.2136965530000001
m,e,A/2048,True,0,1.219180255
m,e,A/2048,True,0,1.2439505240000002
m,e,A/2048,True,0,1.2206903689999997
m,e,A/2048,True,0,1.198057671
m,e,A/2048,True,0,1.195137859
m,e,A/2048,True,0,1.2314150929999998
m,e,A/2048,True,0,1.1913708570000008
m,e,A/2048,True,0,1.2031963860000001
m,e,A/2048,True,0,1.1988884639999995
m,e,A/2048,True,0,1.215240046
m,e,A/2048,True,0,1.1961537790000012
m,e,A/2048,True,0,1.2072670740000007
m,e,A/4096,True,0.25479502800000003,2.614760348
m,e,A/4096,True,0,2.596701183
m,e,A/4096,True,0,2.579622207
m,e,A/4096,True,0,2.622777436
m,e,A/4096,True,0,2.610675433000001
m,e,A/4096,True,0,2.6368707659999995
m,e,A/4096,True,0,2.5845601009999974
m,e,A/4096,True,0,2.59459167
m,e,A/4096,True,0,2.6164807659999987
m,e,A/4096,True,0,2.5853881609999974
m,e,A/4096,True,0,2.5821347649999993
m,e,A/4096,True,0,2.575858942
m,e,A/4096,True,0,2.6089488709999955
m,e,A/8192,True,0.49877062999999994,5.8451398569999995
m,e,A/8192,True,0,5.892580467999999
m,e,A/8192,True,0,5.873506944000001
m,e,A/8192,True,0,5.8650856000000005
m,e,A/8192,True,0,5.8461542689999995
m,e,A/8192,True,0,5.8392233010000005
m,e,A/8192,True,0,5.918836653
m,e,A/8192,True,0,5.890254435999999
m,e,A/8192,True,0,5.831738895999997
m,e,A/8192,True,0,5.842019123
m,e,A/8192,True,0,5.941999682999999
m,e,A/8192,True,0,5.874387166999995
m,e,A/8192,True,0,5.843808905000003
m,e,A/16384,True,1.006762647,13.064867296000001
m,e,A/16384,True,0,13.202809187
m,e,A/16384,True,0,13.06831722
m,e,A/16384,True,0,13.035096723000002
m,e,A/16384,True,0,12.965467209999993
m,e,A/16384,True,0,13.044039486999992
m,e,A/16384,True,0,21.120946074000003
m,e,A/16384,True,0,16.692566979000006
m,e,A/16384,True,0,13.000930922999999
m,e,A/16384,True,0,13.038848305000016
m,e,A/16384,True,0,12.942239973
m,e,A/16384,True,0,13.031442816999999
m,e,A/16384,True,0,13.01204035500001
m,e,A/32768,True,2.047098578,28.373448075
m,e,A/32768,True,0,28.643515835000002
m,e,A/32768,True,0,28.217579
m,e,A/32768,True,0,28.347169631
m,e,A/32768,True,0,28.220558401999995
m,e,A/32768,True,0,28.272509456999984
m,e,A/32768,True,0,28.019409746999997
m,e,A/32768,True,0,28.26767276800001
m,e,A/32768,True,0,28.435748193999984
m,e,A/32768,True,0,28.501058475000036
m,e,A/32768,True,0,28.29692937599998
m,e,A/32768,True,0,28.34260238799999
m,e,A/32768,True,0,28.219890932
m,e,A/65536,True,4.0400037950000005,60.62286422099999
m,e,A/65536,True,0,60.381431955
m,e,A/65536,True,0,60.324169638
m,e,A/65536,True,0,59.92077603199999
m,e,A/65536,True,0,60.447869946000026
m,e,A/65536,True,0,60.26407797600001
m,e,A/65536,True,0,59.806361498
m,e,A/65536,True,0,59.90827452799999
m,e,A/65536,True,0,60.058571961999974
m,e,A/65536,True,0,59.66828700799999
m,e,A/65536,True,0,60.178418513
m,e,A/65536,True,0,59.869806665000056
m,e,A/65536,True,0,60.101593922000006
m,e,A/131072,True,8.048438756,128.576078753
m,e,A/131072,True,0,129.136466108
m,e,A/131072,True,0,127.366782134
m,e,A/131072,True,0,128.37825614999997
m,e,A/131072,True,0,129.09831621700005
m,e,A/131072,True,0,127.85119041899998
m,e,A/131072,True,0,128.8683583930001
m,e,A/131072,True,0,127.63060607199998
m,e,A/131072,True,0,129.617670504
m,e,A/131072,True,0,128.82932788199992
m,e,A/131072,True,0,130.96501011399982
m,e,A/131072,True,0,131.19829232200004
m,e,A/131072,True,0,131.74269477100006
m,e,A/262144,True,16.563660065,279.201773749
m,e,A/262144,True,0,293.42138451799997
m,e,A/262144,True,0,291.41986671200004
m,e,A/262144,True,0,297.54758659999993
m,e,A/262144,True,0,288.34026757900006
m,e,A/524288,True,33.246710764,597.816637075
m,e,A/524288,True,0,598.153845165
m,e,A/524288,True,0,590.836288882
m,e,A/524288,True,0,596.9170130699999
m,e,A/524288,True,0,591.7422832990001
m,e,A/1048576,True,64.620857757,1219.744279815
m,e,A/1048576,True,0,1209.2434987120002
m,e,A/1048576,True,0,1197.63159911
m,e,A/1048576,True,0,1195.567507112
m,e,A/1048576,True,0,1204.7031299710006
